Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
20/05/2018,CUNDINAMARCA,FUSAGASUGÁ,Domingo,1:00:00,MANILA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,44,MASCULINO,CASADO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,25290000,AUTOMOVIL,CHEVROLET,SPRINT,1992,CHAMPAÑA,1
20/05/2018,META,VILLAVICENCIO (CT),Domingo,21:00:00,TERMINAL TRASPORTES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,50001000,AUTOMOVIL,CHEVROLET,ONIX,2018,GRIS,1
20/05/2018,META,VILLAVICENCIO (CT),Domingo,6:15:00,ALBORADA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,50001000,CAMIONETA,TOYOTA,3FJ45L,,DORADO,1
20/05/2018,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,1:00:00,BARRIO TRIGAL DEL NORTE,URBANA,PARQUEADERO,NO REPORTADO,A PIE,A PIE,27,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,,AZUL,1
20/05/2018,SANTANDER,PUERTO WILCHES,Domingo,0:00:00,EL CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,68575000,CAMIONETA,GREAT WALL,CC1021CC DEER 4x2,2014,BLANCO,1
20/05/2018,SUCRE,LOS PALMITOS,Domingo,3:00:00,LAS LOMAS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70418000,CAMION,BRIDGE,SUPER BRIGADIER,1990,ROJO,1
20/05/2018,VALLE,CALI (CT),Domingo,8:00:00,SANTANDER E4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,AUTOMOVIL,MAZDA,323 NX,1990,ROJO,1
20/05/2018,VALLE,CALI (CT),Domingo,12:00:00,LA RIVERA I E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,AVEO,2008,GRIS,1
20/05/2018,VALLE,CALI (CT),Domingo,15:30:00,LILI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2017,GRIS,1
20/05/2018,VALLE,CALI (CT),Domingo,7:45:00,LA INDEPENDENCIA E11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,76001000,AUTOMOVIL,KIA,PICANTO,2008,PLATA,1
20/05/2018,VALLE,CALI (CT),Domingo,0:01:00,CIUDAD CORDOBA E15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SAIL,2017,GRIS,1
20/05/2018,VALLE,CALI (CT),Domingo,17:09:00,PARCELACIONES PANCE E22,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,CASADO,NICARAGUA,EMPLEADO PARTICULAR,INGENIERÍA INDUSTRIAL,SUPERIOR,76001000,CAMIONETA,MAZDA,CX-5,2018,BLANCO,1
20/05/2018,VALLE,CARTAGO,Domingo,2:00:00,LA ESPERANZA,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,76147000,TRACTO_CAMION,INTERNATIONAL,F 2050,2012,NARANJA,1
20/05/2018,VALLE,JAMUNDÍ,Domingo,18:00:00,LIBERTADORES E24,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76364000,CAMPERO,MITSUBISHI,MONTERO,1985,GRIS,1
20/05/2018,VALLE,JAMUNDÍ,Domingo,23:45:00,EL PILOTO E24,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76364000,AUTOMOVIL,CHEVROLET,SPRINT,1989,AZUL,1
21/05/2018,ANTIOQUIA,BELLO,Lunes,6:15:00,LA CABAÑITA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,FEMENINO,SEPARADO,COLOMBIA,NO REPORTA,-,TECNOLOGO,5088000,AUTOMOVIL,MAZDA,323 HE 5,1995,PERLA,1
21/05/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,23:00:00,LA AMERICA C-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR VEHICULO,36,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,MAZDA,3,2016,BLANCO,1
21/05/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,9:00:00,MONTECLARO C-7,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,TECNICO,5001000,AUTOMOVIL,CHEVROLET,SPRINT,1992,CHAMPAÑA,1
21/05/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,7:00:00,LOS CERROS EL VERGEL  C-9,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SECUNDARIA,5001000,AUTOMOVIL,MAZDA,323 HB,1996,ROJO,1
21/05/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,17:40:00,CAMPO VALDES 1  C-4,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,28,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,SPARK GT,2017,PLATA,1
21/05/2018,ANTIOQUIA,SABANETA,Lunes,13:00:00,EL CARMELO II,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,56,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,5631000,AUTOMOVIL,KIA,SORENTO,2008,GRIS,1
21/05/2018,BOLÍVAR,CARTAGENA (CT),Lunes,16:30:00,MAMONAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,13001000,AUTOMOVIL,MAZDA,BT 50,2013,BLANCO,1
21/05/2018,CESAR,EL PASO,Lunes,10:15:00,VEREDA,URBANA,EMPRESA,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,20250000,CAMIONETA,TOYOTA,HILUX,2013,BLANCO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00:00,PINAR DE LOS ALAMOS E-10,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2010,NEGRO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00:00,QUINTA CAMACHO E-2,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,,NEGRO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00:00,URB. SAN EUSEBIO E-16,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2018,NEGRO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:00:00,VILLA CLAUDIA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,46,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,AUTOMOVIL,MAZDA,3 ALL NEW,2013,PLATA,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:00:00,EL REFUGIO E-9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,69,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,MONZA SLE,1987,DORADO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:00:00,VILLA ELISA E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO POLICIAL,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,NEGRO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:00:00,RESTREPO E-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2019,ROJO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,16:30:00,TECHO  E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,LUV D MAX,2009,BLANCO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,1:30:00,ALMENDROS E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,HYUNDAI,I10GL,2015,AMARILLO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,1:30:00,GALAN E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK GO,2009,ROJO,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:50:00,SANTA RITA I SECTOR E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,FEMENINO,CASADO,COLOMBIA,DESEMPLEADO,-,SUPERIOR,11001000,CAMPERO,AUDI,Q5,2013,PLATA,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,10:45:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,33,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS,1
21/05/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,15:20:00,CIUDAD KENNEDY NORTE   E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,54,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2018,BLANCO,1
21/05/2018,GUAJIRA,MAICAO,Lunes,16:00:00,VEREDA GARRAPATERO,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,44430000,AUTOMOVIL,CHEVROLET,AVEO,2008,ROJO,1
21/05/2018,GUAJIRA,RIOHACHA (CT),Lunes,10:30:00,HUGO ZUÑIGA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44001000,AUTOMOVIL,MAZDA,323,1999,AZUL,1
21/05/2018,HUILA,TELLO,Lunes,16:30:00,VEREDA MESA REDONDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,44,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41799000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1989,BEIGE,1
21/05/2018,META,VILLAVICENCIO (CT),Lunes,5:30:00,ROSALES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,CAMIONETA,RENAULT,-,2015,BLANCO,1
21/05/2018,VALLE,CALI (CT),Lunes,20:00:00,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,76001000,TAXI,KIA,PICANTO,2017,AMARILLO,1
21/05/2018,VALLE,CALI (CT),Lunes,15:00:00,LA RIVERA I E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,70,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,AUTOMOVIL,MAZDA,323,1994,GRIS,1
21/05/2018,VALLE,CALI (CT),Lunes,9:00:00,URBANIZACION LA FLORA E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,INGENIERÍA INDUSTRIAL,SUPERIOR,76001000,CAMIONETA,KIA,NEW SPORTAGE,2015,PLATA,1
21/05/2018,VALLE,CALI (CT),Lunes,7:30:00,BELISARIO CAICEDO E20,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,76001000,CAMIONETA,CHEVROLET,CAPTIVA,2011,BLANCO,1
21/05/2018,VALLE,YUMBO,Lunes,11:30:00,FRAY PEÑA E25,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,57,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,76892000,CAMION,TOYOTA,FJ40,1981,BLANCO,1
22/05/2018,ANTIOQUIA,CISNEROS,Martes,8:00:00,LA CRISTALINA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,5190000,CAMIONETA,TOYOTA,HILUX,2009,PLATEADO,1
22/05/2018,ANTIOQUIA,COPACABANA,Martes,0:00:00,VDA. LAS MARGARITAS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5212000,AUTOMOVIL,CHEVROLET,SPRINT,1993,VERDE,1
22/05/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,21:00:00,GUAYABAL C-15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,30,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,MAZDA,2,2012,BLANCO,1
22/05/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,15:00:00,ALTAMIRA C-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,CHEVROLET,SPRINT,1997,VERDE,1
22/05/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,17:00:00,LA AMERICA C-12,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,CONDUCTOR MOTOCICLETA,A PIE,41,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,TROOPER,1990,ROJO,1
22/05/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,10:30:00,SANTA MARIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,8001000,BUS,CHEVROLET,NNR,,BLANCO,1
