"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Arma.empleada","Móvil.Agresor","Móvil.Victima","Edad","Sexo","Estado.civil","País.de.nacimiento","Clase.de.empleado","Profesión","Escolaridad","CLASE","MARCA","LINEA","MODELO","COLOR","Mes","Dia.Mes","Hora.dia"
"7318",2018-09-28,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","12:20:00","CIUDAD KENNEDY CENTRAL E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",47,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","AVEO",2013,"ROJO",9,28,12
"7319",2018-09-28,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","16:45:00","QUIRIGUA I E-10","URBANA","FRENTE A COLEGIO - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",32,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","AUTOMOVIL","MAZDA","323 HE",1995,"BLANCO",9,28,16
"7320",2018-09-28,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Viernes","2:50:00","LA PAZ BOSA E-7","URBANA","PARQUEADERO","ARMA DE FUEGO","PASAJERO VEHICULO","A PIE",22,"MASCULINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","KIA","PICANTO LX",2014,"BLANCO",9,28,2
"7321",2018-09-28,"GUAJIRA","RIOHACHA (CT)","Viernes","8:30:00","TRAMO DE VIA","URBANA","TRAMO DE VIA","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",29,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NEGOCIOS INTERNACIONALES","SUPERIOR","AUTOMOVIL","RENAULT","KOLEOS",2011,"ROJO",9,28,8
"7322",2018-09-28,"NORTE DE SANTANDER","CÚCUTA (CT)","Viernes","12:50:00","BARRIO COLSAG","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",68,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","CAMIONETA","DAIHATSU","TERIOS",2007,"AZUL",9,28,12
"7323",2018-09-28,"TOLIMA","IBAGUÉ (CT)","Viernes","16:00:00","PICALEÑA","URBANA","PARQUEADERO","SIN EMPLEO DE ARMAS","A PIE","A PIE",38,"MASCULINO","UNION LIBRE","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","BUS","CHEVROLET","LV150",2006,"AMARILLO",9,28,16
"7324",2018-09-28,"VALLE","CALI (CT)","Viernes","23:00:00","BRISAS DE LOS ALAMOS E2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",36,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","HYUNDAI","ACCENT",2010,"NEGRO",9,28,23
"7325",2018-09-28,"VALLE","CALI (CT)","Viernes","2:00:00","LOS ALCAZARES E6","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",35,"MASCULINO","UNION LIBRE","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2019,"BLANCO",9,28,2
"7326",2018-09-28,"VALLE","CALI (CT)","Viernes","14:30:00","CIUDAD DE LOS ALAMOS E2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",37,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","KIA","PICANTO EX",2013,"BLANCO",9,28,14
"7327",2018-09-28,"VALLE","CALI (CT)","Viernes","7:30:00","PARQUE DEL AMOR-AREA LIBRE E2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",48,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","MAZDA","626",2003,"AZUL",9,28,7
"7328",2018-09-29,"ANTIOQUIA","BELLO","Sábado","13:37:00","EL PORVENIR","URBANA","PARQUEADERO","LLAVE MAESTRA","A PIE","A PIE",40,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","AUTOMOVIL","CHEVROLET","SPARK",2014,"GRIS",9,29,13
"7329",2018-09-29,"ANTIOQUIA","MEDELLÍN (CT)","Sábado","20:00:00","CRISTO REY C-15","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",41,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","PRIMARIA","AUTOMOVIL","CHEVROLET","SPRINT",1992,"BLANCO",9,29,20
"7330",2018-09-29,"ANTIOQUIA","MEDELLÍN (CT)","Sábado","16:00:00","LA PIÑUELA  C-4","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",32,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","DFM","EQ5021XXYF 1.0",2012,"BLANCO",9,29,16
"7331",2018-09-29,"ANTIOQUIA","MEDELLÍN (CT)","Sábado","23:40:00","LA FLORIDA C-14","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",19,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","VOLKSWAGEN","LINEA STANDARD",2012,"BLANCO",9,29,23
"7332",2018-09-29,"ATLÁNTICO","BARRANQUILLA (CT)","Sábado","9:00:00","LA PRADERA","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",57,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","HYUNDAI","DESCONOCIDA",2012,"AMARILLO",9,29,9
"7333",2018-09-29,"CAUCA","POPAYÁN (CT)","Sábado","10:30:00","CAMPAMENTO","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",61,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","PRIMARIA","VEHICULO-PANEL","MAZDA","323 HB",1990,"METALIZADO",9,29,10
"7335",2018-09-29,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","0:00:00","BELLA SUIZA E-1","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","CONDUCTOR VEHICULO","PASAJERO VEHICULO",49,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","AUTOMOVIL","RENAULT","SANDERO",2016,"GRIS",9,29,0
"7336",2018-09-29,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","16:30:00","EL ENSUEÑO E-19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",26,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNICO","CAMIONETA","CHEVROLET","NKR",2003,"BLANCO",9,29,16
"7337",2018-09-29,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","17:30:00","TIERRA GRATA E-10","URBANA","FRENTE CONJUNTO - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",28,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","KIA","PICANTO LX",2012,"GRIS",9,29,17
"7338",2018-09-29,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","21:45:00","TIMIZA CELULA A E-8","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",33,"MASCULINO","SOLTERO","COLOMBIA","DESEMPLEADO","DESCONOCIDO","TECNICO","AUTOMOVIL","SUZUKI","CELERIO HG M/T",2016,"ROJO",9,29,21
"7339",2018-09-29,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","18:40:00","VILLA CARMENZA E-9","URBANA","PARQUEADERO","LLAVE MAESTRA","A PIE","A PIE",49,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","CAMIONETA","CHEVROLET","TRACKER",2014,"GRIS",9,29,18
"7340",2018-09-29,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","15:15:00","LA ESTANZUELA E-14","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",35,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","CHEVROLET","SAIL",2018,"GRIS",9,29,15
"7341",2018-09-29,"CUNDINAMARCA","EL ROSAL","Sábado","0:45:00","CENTRO","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",50,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","AUTOMOVIL","MAZDA","323",1992,"PERLA",9,29,0
"7342",2018-09-29,"VALLE","CALI (CT)","Sábado","18:40:00","EL BOSQUE E2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",46,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","KIA","PICANTO",2010,"NEGRO",9,29,18
"7343",2018-09-29,"VALLE","CALI (CT)","Sábado","0:15:00","VILLACOLOMBIA E8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",30,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2012,"BEIGE",9,29,0
"7344",2018-09-29,"VALLE","CALI (CT)","Sábado","7:45:00","SAN LUIS E6","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",36,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","HYUNDAI","I10GL",2012,"PLATA",9,29,7
"7345",2018-09-29,"VALLE","JAMUNDÍ","Sábado","7:00:00","TERRANOVA E24","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",36,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","CAMIONETA","TOYOTA","HILUX",1996,"ROJO",9,29,7
"7346",2018-09-30,"ANTIOQUIA","MEDELLÍN (CT)","Domingo","20:30:00","TRINIDAD C-15","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",32,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","AVEO",2006,"GRIS",9,30,20
"7347",2018-09-30,"ATLÁNTICO","BARRANQUILLA (CT)","Domingo","6:30:00","EL ROSARIO","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","CONDUCTOR TAXI","A PIE",55,"FEMENINO","VIUDO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","AUTOMOVIL","FIAT","DESCONOCIDA",1995,"ROJO",9,30,6
"7348",2018-09-30,"ATLÁNTICO","BARRANQUILLA (CT)","Domingo","5:30:00","LUCERO","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",31,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO POLICIAL","DESCONOCIDO","TECNICO","AUTOMOVIL","CHEVROLET","DESCONOCIDA",1997,"PLATA NIQUEL",9,30,5
"7349",2018-09-30,"CAQUETÁ","SAN VICENTE DEL CAGUÁN","Domingo","3:00:00","VDA. SANTA MARTA","RURAL","CARRETERA","ARMA DE FUEGO","A PIE","A PIE",50,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","CAMION","HINO","XKU417L HKFQB3",2014,"BLANCO",9,30,3
"7350",2018-09-30,"CAUCA","POPAYÁN (CT)","Domingo","5:00:00","SANTA ELENA","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",35,"MASCULINO","CASADO","COLOMBIA","NO REPORTA","DESCONOCIDO","SECUNDARIA","CAMIONETA","TOYOTA","FORTUNER",2018,"GRIS",9,30,5
"7351",2018-09-30,"CAUCA","SANTANDER DE QUILICHAO","Domingo","5:00:00","VILLA COLOMBIA","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",43,"MASCULINO","UNION LIBRE","COLOMBIA","COMERCIANTE","NO REPORTADA","SECUNDARIA","CAMIONETA","MAZDA","BT 50",2008,"VERDE",9,30,5
"7352",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","15:00:00","TIMIZA CELULA A E-8","RURAL","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",44,"MASCULINO","CASADO","DESCONOCIDO","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","CHEVROLET","SPARK",2018,"BLANCO",9,30,15
"7353",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","17:00:00","CANDELARIA LA NUEVA I SECTOR E-19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",35,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNOLOGO","CAMPERO","CHEVROLET","VITARA",2008,"BLANCO",9,30,17
"7354",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","16:00:00","EL CORTIJO E-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",35,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2018,"ROJO",9,30,16
"7355",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","9:00:00","MOLINOS DEL SUR E-18","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",33,"FEMENINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SUPERIOR","AUTOMOVIL","CHEVROLET","SPARK",2018,"GRIS",9,30,9
"7356",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","1:00:00","MODELIA E-9","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",28,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","KIA","RIO LX",2017,"BLANCO",9,30,1
"7357",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","2:00:00","BARRANCAS E-1","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",42,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","HYUNDAI","i 10",2009,"GRIS",9,30,2
"7358",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","8:30:00","PARQUE EL TUNAL E-6","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",44,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","R 12",1974,"AMARILLO",9,30,8
"7359",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","9:30:00","BOSQUE POPULAR E-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",43,"FEMENINO","UNION LIBRE","COLOMBIA","COMERCIANTE","DESCONOCIDO","TECNICO","AUTOMOVIL","KIA","CERATO PRO EX",2015,"PLATA",9,30,9
"7360",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","6:30:00","SAN DIEGO BOSA E-7","URBANA","VIAS PUBLICAS","ESCOPOLAMINA","A PIE","CONDUCTOR VEHICULO",56,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","LUV TFR",2002,"BLANCO",9,30,6
"7361",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","23:15:00","URB. TIBANA E-16","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",39,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","CAMPERO","RENAULT","KOLEOS",2009,"AZUL",9,30,23
"7362",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","20:45:00","MARSELLA E-8","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",49,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNICO","CAMIONETA","TOYOTA","HILUX",2007,"GRIS",9,30,20
"7363",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","14:40:00","EL PORVENIR E-7","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",37,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPRINT",1990,"PLATEADO",9,30,14
"7364",2018-09-30,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","22:45:00","JOSE JOAQUIN VARGAS E-12","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",43,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","SANDERO AUTHENTIQUE",2017,"GRIS",9,30,22
"7366",2018-09-30,"NARIÑO","SAN PABLO","Domingo","2:30:00","FATIMA","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",60,"MASCULINO","UNION LIBRE","COLOMBIA","AGRICULTOR","DESCONOCIDO","PRIMARIA","CAMIONETA","CHEVROLET","LUV",1993,"ROJO",9,30,2
"7367",2018-09-30,"NORTE DE SANTANDER","CÚCUTA (CT)","Domingo","10:00:00","BARRIO BELEN","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","CONDUCTOR VEHICULO","A PIE",26,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK GT",2007,"GRIS",9,30,10
"7368",2018-09-30,"TOLIMA","IBAGUÉ (CT)","Domingo","15:00:00","CONJUNTO RESIDENCIAL EL PORVENIR","URBANA","CONJUNTO RESIDENCIAL","LLAVE MAESTRA","A PIE","A PIE",57,"MASCULINO","UNION LIBRE","COLOMBIA","COMERCIANTE","DESCONOCIDO","PRIMARIA","AUTOMOVIL","TOYOTA","PRADO",2015,"PLATEADO",9,30,15
"7369",2018-09-30,"TOLIMA","IBAGUÉ (CT)","Domingo","3:00:00","VRDA. ALTO DE GUALANDAY","RURAL","CARRETERA","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",44,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","CAMION","CHEVROLET","NPR",2007,"BLANCO",9,30,3
"7370",2018-09-30,"VALLE","CALI (CT)","Domingo","9:00:00","UNION DE VIVIENDA POPULAR E16","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",30,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","KIA","PICANTO",2015,"BLANCO",9,30,9
"7371",2018-09-30,"VALLE","CALI (CT)","Domingo","11:30:00","EL INGENIO E17","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",54,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","ZOTYE","XS6405-C",2013,"PLATA",9,30,11
"7372",2018-09-30,"VALLE","CALI (CT)","Domingo","9:30:00","URB. COLSEGUROS E19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",59,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","FORD","FESTIVA",2000,"VERDE",9,30,9
"7373",2018-09-30,"VALLE","CARTAGO","Domingo","0:00:00","PRADO NORTE","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",45,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","RENAULT","R 9 TXE",1990,"ROJO",9,30,0
"7374",2018-09-30,"VALLE","JAMUNDÍ","Domingo","7:30:00","PORTAL DE JAMUNDI E24","URBANA","PARQUEADERO","LLAVE MAESTRA","A PIE","A PIE",47,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","HYUNDAI","ACCENT",2013,"PLATEADO",9,30,7
"7375",2018-10-01,"ANTIOQUIA","MEDELLÍN (CT)","Lunes","10:00:00","BARRIO CAYCEDO C-9","URBANA","PARQUEADERO","SIN EMPLEO DE ARMAS","A PIE","A PIE",33,"MASCULINO","CASADO","COLOMBIA","EMPLEADO POLICIAL","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","TOYOTA","HILUX",2012,"GRIS",10,1,10
"7376",2018-10-01,"ANTIOQUIA","MEDELLÍN (CT)","Lunes","17:00:00","FATIMA C-16","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",69,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SUPERIOR","AUTOMOVIL","RENAULT","SANDERO",2010,"PLATA",10,1,17
"7377",2018-10-01,"ANTIOQUIA","MEDELLÍN (CT)","Lunes","20:50:00","SANTA FE C-15","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",34,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","TECNICO","AUTOMOVIL","RENAULT","LOGAN",2018,"GRIS",10,1,20
"7378",2018-10-01,"CAUCA","POPAYÁN (CT)","Lunes","16:00:00","VILLA DEL NORTE","URBANA","TALLERES","SIN EMPLEO DE ARMAS","A PIE","A PIE",52,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","NO REPORTADO","CAMIONETA","TOYOTA","02-2FG32",1993,"GRIS",10,1,16
"7379",2018-10-01,"CÓRDOBA","MONTERÍA (CT)","Lunes","9:00:00","RUTA VIA MONTERIA-LAS PALOMAS","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",38,"FEMENINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","VEHICULO-PANEL","MAZDA","LINEA STANDARD",2010,"BLANCO",10,1,9
"7381",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","20:00:00","SAN RAFAEL INDUSTRIAL E-16","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",28,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","CHEVROLET","SPARK",2018,"PLATA",10,1,20
"7382",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","22:00:00","VERAGUAS E-14","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",23,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNICO","AUTOMOVIL","HYUNDAI","I10GL",2013,"GRIS",10,1,22
"7383",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","20:30:00","EL TEJAR E-16","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",35,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","CAMPERO","TOYOTA","PRADO",2018,"PLATA",10,1,20
"7384",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","22:30:00","ZARZAMORA E-10","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",38,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","CLIO CAMPUS",2015,"GRIS",10,1,22
"7385",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","13:00:00","LA PRIMAVERA E-8","URBANA","VIAS PUBLICAS","ESCOPOLAMINA","A PIE","A PIE",37,"FEMENINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","AUTOMOVIL","CHEVROLET","SONIC",2013,"PLATA",10,1,13
"7386",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","18:30:00","SANTA BIBIANA E-1","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",70,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","CAMIONETA","CHEVROLET","LUV",1997,"BLANCO",10,1,18
"7387",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","4:30:00","CIUDADELA EL RECREO E-7","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",46,"MASCULINO","UNION LIBRE","COLOMBIA","DESEMPLEADO","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2019,"BLANCO",10,1,4
"7388",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","21:20:00","OSPINA PEREZ E-16","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",35,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","AUTOMOVIL","KIA","PICANTO LX",2012,"BLANCO",10,1,21
"7389",2018-10-01,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","22:40:00","LOS CEDRITOS E-1","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",24,"MASCULINO","SOLTERO","COLOMBIA","ESTUDIANTE","DESCONOCIDO","SECUNDARIA","CAMPERO","TOYOTA","PRADO",2014,"PLATA",10,1,22
